domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),associ rule,databas challeng data,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),challeng data mine,associ rule,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),challeng data mine,databas challeng,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),challeng data mine,data mine domain,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),challeng data mine,mine domain,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),challeng data mine,databas challeng data,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),mine domain,challeng data mine,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),mine domain,associ rule,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),mine domain,databas challeng,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),mine domain,data mine domain,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),mine domain,databas challeng data,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),databas challeng,challeng data mine,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),databas challeng,associ rule,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),databas challeng,data mine domain,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),databas challeng,mine domain,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),databas challeng,databas challeng data,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),databas challeng data,challeng data mine,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),databas challeng data,associ rule,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),databas challeng data,databas challeng,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),databas challeng data,data mine domain,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),databas challeng data,mine domain,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),data mine domain,challeng data mine,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),data mine domain,associ rule,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),data mine domain,databas challeng,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),data mine domain,mine domain,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),data mine domain,databas challeng data,1,0.0,2017.0,,f896f3db-e158-41ec-b548-cd5c14c642a3
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),mine techniqu graph,techniqu graph,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),mine techniqu graph,techniqu graph mine,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),mine techniqu graph,graph mine reallif,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),mine techniqu graph,mine reallif structur,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),graph mine reallif,techniqu graph,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),graph mine reallif,techniqu graph mine,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),graph mine reallif,mine techniqu graph,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),graph mine reallif,mine reallif structur,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),mine reallif structur,techniqu graph,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),mine reallif structur,techniqu graph mine,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),mine reallif structur,graph mine reallif,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),mine reallif structur,mine techniqu graph,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),techniqu graph,techniqu graph mine,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),techniqu graph,graph mine reallif,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),techniqu graph,mine techniqu graph,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),techniqu graph,mine reallif structur,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),techniqu graph mine,techniqu graph,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),techniqu graph mine,graph mine reallif,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),techniqu graph mine,mine techniqu graph,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),techniqu graph mine,mine reallif structur,1,0.0,2017.0,,dd81f250-1827-4d10-8a19-d0a63bd3c084
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),network reallif problem,inherit oobn,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),network reallif problem,network reallif,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),network reallif problem,reallif problem,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),network reallif problem,approach network,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),inherit oobn,network reallif,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),inherit oobn,reallif problem,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),inherit oobn,approach network,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),inherit oobn,network reallif problem,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),network reallif,inherit oobn,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),network reallif,reallif problem,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),network reallif,approach network,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),network reallif,network reallif problem,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),approach network,inherit oobn,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),approach network,network reallif,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),approach network,reallif problem,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),approach network,network reallif problem,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),reallif problem,inherit oobn,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),reallif problem,network reallif,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),reallif problem,approach network,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Cryptography and Security(78.62%) | Networking and Internet Architecture(72.08%) | Social and Information Networks(71.18%),reallif problem,network reallif problem,1,0.0,2017.0,,79054875-74b6-4ecb-87aa-9baf3d02f2e4
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),tree itemset,data stream,1,0.0,2019.0,,d50e36f8-de50-47c1-ac05-196a22cb4769
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),tree itemset,databas research,1,0.0,2019.0,,d50e36f8-de50-47c1-ac05-196a22cb4769
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),tree itemset,itemset databas,1,0.0,2019.0,,d50e36f8-de50-47c1-ac05-196a22cb4769
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),data stream,databas research,1,0.0,2019.0,,d50e36f8-de50-47c1-ac05-196a22cb4769
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),data stream,itemset databas,1,0.0,2019.0,,d50e36f8-de50-47c1-ac05-196a22cb4769
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),data stream,tree itemset,1,0.0,2019.0,,d50e36f8-de50-47c1-ac05-196a22cb4769
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),itemset databas,data stream,1,0.0,2019.0,,d50e36f8-de50-47c1-ac05-196a22cb4769
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),itemset databas,databas research,1,0.0,2019.0,,d50e36f8-de50-47c1-ac05-196a22cb4769
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),itemset databas,tree itemset,1,0.0,2019.0,,d50e36f8-de50-47c1-ac05-196a22cb4769
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),databas research,data stream,1,0.0,2019.0,,d50e36f8-de50-47c1-ac05-196a22cb4769
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),databas research,itemset databas,1,0.0,2019.0,,d50e36f8-de50-47c1-ac05-196a22cb4769
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),databas research,tree itemset,1,0.0,2019.0,,d50e36f8-de50-47c1-ac05-196a22cb4769
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),life databas data,algorithm itemset databas,1,0.0,2016.0,,87687bdb-8bf5-42cc-aba4-7e961f976471
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),life databas data,algorithm itemset,1,0.0,2016.0,,87687bdb-8bf5-42cc-aba4-7e961f976471
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),algorithm itemset databas,life databas data,1,0.0,2016.0,,87687bdb-8bf5-42cc-aba4-7e961f976471
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),algorithm itemset databas,algorithm itemset,1,0.0,2016.0,,87687bdb-8bf5-42cc-aba4-7e961f976471
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),algorithm itemset,algorithm itemset databas,1,0.0,2016.0,,87687bdb-8bf5-42cc-aba4-7e961f976471
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),algorithm itemset,life databas data,1,0.0,2016.0,,87687bdb-8bf5-42cc-aba4-7e961f976471
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),object data,graph classif,1,0.0,2021.0,,4026a67e-1ead-4b6a-aab1-8072075c1e53
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),object data,data entiti,1,0.0,2021.0,,4026a67e-1ead-4b6a-aab1-8072075c1e53
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),data entiti,object data,1,0.0,2021.0,,4026a67e-1ead-4b6a-aab1-8072075c1e53
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),data entiti,graph classif,1,0.0,2021.0,,4026a67e-1ead-4b6a-aab1-8072075c1e53
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),graph classif,object data,1,0.0,2021.0,,4026a67e-1ead-4b6a-aab1-8072075c1e53
Computational Geometry(78.55%) | Databases(68.14%) | Computers and Society(67.08%),graph classif,data entiti,1,0.0,2021.0,,4026a67e-1ead-4b6a-aab1-8072075c1e53
